#of artifacts,artifact trend,perf. as reviewer,avg. quality of reviewer ,author's cummulated quality,duration(days),complexity,consistency in load,consistency in quality,total defects count
3,2,236,1866,0.019053683,12.66666667,5,0.125,0.123393316,30
1,-3,198.5,1919,0.008871679,5,2.5,0.041666667,0.26519337,1
1,0,0,1176,0.012014134,2,0,0.1,0.588235294,14
1,1,0,639,0,7,0,0.1,10,0
1,-3,0,739,0.012022631,6,0,0.1,0.588235294,0
2,1,0,639,0,1,0,0.2,10,17
1,0,0,1176,0.026836158,19,0,0.1,0.263157895,7
4,2,19.5,884,0.007430998,66.5,0,0.4,0.952380952,11
1,0,0,1824,0.075512041,18,2.5,0.018518519,0.1609538,5
10,5,0,1945,0.067214591,13.4,25,0.185185185,0.180904523,70
5,4,0,1945,0.066103604,31.2,12.5,0.092592593,0.183986371,22
2,-2,0,1945,0.018163357,20,5,0.037037037,0.670807453,32
1,0,0,1945,0.066118495,13,2.5,0.018518519,0.183986371,0
1,-7,0,1776,0.064781433,8,2.5,0.018518519,0.187826087,4
8,7,0,1694.125,0.055780933,16.875,20,0.148148148,0.218181818,31
4,2,0,1945,0.011284135,67,10,0.074074074,1.08,108
3,1,0,1945,0.027182495,50,7.5,0.055555556,0.44813278,100
1,-9,0,1628,0.072039622,142,2.5,0.018518519,0.16875,8
8,1,0,1945,0.054114994,16.625,18,0.148148148,0.225,71
1,-7,0,1776,0.054102795,12,2.5,0.018518519,0.225,6
2,2,0,1202.5,0,19,5,0.037037037,54,29
7,4,0,1837.857143,0.048376184,29.28571429,16.5,0.12962963,0.251748252,118
2,1,5,1229,0.002153923,4.5,5,0.074074074,1.038461538,2
1,0,18.5,1239,0.003188406,1,1.5,0.037037037,0.701298701,2
1,1,0,1239,0,8,1.5,0.037037037,27,3
1,-1,1,1239,0.002071251,1,1,0.037037037,1.08,1
1,-1,5,1747,0.00095317,8,1.5,0.037037037,2.347826087,1
2,1,1,1329.5,0.000746021,3.5,3,0.074074074,3,1
4,3,7,1506,0.001035969,13.25,6,0.148148148,2.16,11
1,-1,11.5,1420,0.002443469,2,1.5,0.037037037,0.915254237,0
2,-1,5,1411,0.003726091,1.5,4,0.074074074,0.6,4
1,0,0,1747,0.001615844,3,1.5,0.037037037,1.384615385,4
1,0,12,1239,0.002443267,7,1.5,0.037037037,0.915254237,4
2,0,9.5,1118.5,0.002319417,2,5,0.074074074,0.964285714,2
2,1,23,1239,0.002071423,1.5,4,0.074074074,1.08,1
1,-1,0,1199,0.004388144,4,2.5,0.037037037,0.509433962,3
1,0,30,1239,0.000538838,30,1.5,0.037037037,4.153846154,2
1,-3,5,823,0.001615977,0,1.5,0.037037037,1.384615385,0
3,2,4,1244.666667,0.003477973,3,5.5,0.111111111,0.642857143,6
1,0,0,478,0.00918105,1,0,0.2,0.1,1
1,0,87.5,1470,0.002847694,7,0,0.2,0.322580645,5
1,1,98,1470,0,13,0,0.2,5,7
1,0,0,478,0.009182736,1,0,0.2,0.1,0
1,0,15,1470,0.0047759,1,0,0.2,0.192307692,16
2,2,0,765,0,5.5,4,0.333333333,6,2
4,2,1,816.25,0,11,7,0.666666667,6,14
5,5,6,826,0,9,8,0.087719298,57,4
10,4,4,814.1,0.000602773,19.6,25,0.175438596,19,8
16,9,0,793,0.000602047,9.3125,19,0.280701754,19,0
6,1,1,846.5,0.000602894,10.5,15,0.105263158,19,0
7,-3,7,906.2857143,0.000602652,15.42857143,17.5,0.122807018,19,3
1,0,0,554,0.000602289,0,1,0.01754386,19,0
1,-3,0,953,0.00060241,0,2.5,0.01754386,19,0
7,6,0,794.4285714,0.000602168,19.85714286,8.5,0.122807018,19,0
4,-3,0,1092.75,0.000602531,7.75,8.5,0.070175439,19,4
2,2,0,1356,0,1.5,0,1,2,3
1,-8,0,633,0.001129784,18,2.5,0.045454545,2.75,0
4,4,37,1388,0,3.25,7,0.181818182,22,2
1,-3,16.5,1388,0.000423908,5,1,0.045454545,7.333333333,0
9,5,6,1148.666667,0.000635593,20.11111111,15.5,0.409090909,4.888888889,15
4,1,0,1139.5,0.000423789,4.75,7,0.181818182,7.333333333,6
3,2,108,798.6666667,0.000423849,7,5,0.136363636,7.333333333,122
7,6,9,1077.857143,0.006826213,2.428571429,9,0.072164948,2.282352941,0
1,-2,14,1647,0.006425703,7,2.5,0.010309278,2.425,2
18,18,43.5,1475.444444,0,10.05555556,28,0.18556701,97,51
3,-14,0,1073,0.006426735,2,5,0.030927835,2.425,4
17,10,6,1497.058824,0.005945685,7.764705882,21.5,0.175257732,2.621621622,48
7,0,0,1633.857143,0.004419801,34.42857143,10,0.072164948,3.527272727,34
7,1,8,1100,0.003697155,7.857142857,11,0.072164948,4.217391304,17
1,-17,0,1358,0,48,1,0.010309278,97,8
2,-26,14,744,0.002733558,8,3,0.020618557,5.705882353,4
6,4,11.5,1255.833333,0.003697749,9.333333333,9,0.06185567,4.217391304,14
28,27,30.5,1550.25,0.001769058,6.75,35.5,0.288659794,8.818181818,90
1,-1,0,1917,0.025835343,37,0,0.25,0.026666667,87
2,1,0,1892,0,43.5,0,0.5,4,120
1,1,0,123,0,1038,0,0.25,4,0
1,-1,0,1355,0.000422119,22,1.5,0.333333333,0.5,3
2,2,0,1371,0,9,3,0.666666667,3,14
1,0,17.5,618,0.001549907,3,0,0.25,0.2,3
1,1,0,572,0,1,0,0.25,4,12
2,1,0,610,0.001898489,2,0,0.5,0.163265306,12
6,-15,12,1885.166667,0.013823331,25,15,0.045454545,3.219512195,9
19,13,37.5,1638.052632,0.012318596,47.26315789,47.5,0.143939394,3.616438356,28
2,-6,0,1424,0.006756757,6.5,5,0.015151515,6.6,9
6,6,58,1562.333333,0,17.83333333,15,0.045454545,132,2
8,5,0,1584.5,0.00675904,4.375,12,0.060606061,6.6,9
1,-3,13,705,0.000507786,16,1.5,0.007575758,88,4
27,23,94,1312.259259,0.004903619,30.66666667,40.5,0.204545455,9.103448276,34
21,13,27,1520.285714,0.013827993,59.0952381,52.5,0.159090909,3.219512195,38
4,2,38,1476.5,0.002537212,21.75,6,0.03030303,17.6,7
13,11,3,1398,0.009287403,40.30769231,32.5,0.098484848,4.8,28
3,-24,96.5,1921,0.006254226,63,4.5,0.022727273,7.135135135,4
2,-4,0,1409.5,0.013818672,38,5,0.015151515,3.219512195,0
4,-2,8.5,1708,0,9.5,10,0.03030303,132,6
6,-7,0,1674.5,0.01181634,76.5,15,0.045454545,3.771428571,3
2,1,24,1476.5,0.002538071,17.5,3,0.015151515,17.6,0
8,-11,18,1744,0.013832659,37.625,20,0.060606061,3.219512195,15
6,2,0,1036.833333,0.001638595,2.5,8,0.072289157,3.860465116,11
5,-1,0,1278,0.000914843,0.6,9.5,0.060240964,6.916666667,3
2,-2,0,758,0.001638844,8,3,0.024096386,3.860465116,0
6,5,0,1495,0.000800549,2.833333333,9,0.072289157,7.904761905,2
1,-8,0,1562,0.00080061,0,1,0.012048193,7.904761905,0
5,3,0,1059,0.00057217,19.6,12.5,0.060240964,11.06666667,13
9,0,0,1244.333333,0.000686289,24.44444444,14,0.108433735,9.222222222,11
9,7,3,1516.444444,0.000686342,3.444444444,21,0.108433735,9.222222222,3
2,-14,0,1716.5,0.000571995,1,5,0.024096386,11.06666667,3
4,-1,4.5,1264.25,0.000914774,24.25,8,0.048192771,6.916666667,21
4,2,0,876,0.00163872,6,10,0.048192771,3.860465116,0
1,-10,0,1283,0.000572082,0,2.5,0.012048193,11.06666667,0
16,15,4.5,1570.4375,0.000572039,6.3125,35.5,0.192771084,11.06666667,11
2,2,7.5,779,0,22.5,5,0.024096386,83,8
11,6,12,1326.272727,0.000572126,2.909090909,24.5,0.13253012,11.06666667,3
1,-9,0,820,0.00174798,1,1,0.011111111,4,0
2,0,0,1339,0.003533981,2.5,3,0.022222222,1.978021978,3
10,9,13.5,1317.9,0.001748116,3.2,14.5,0.111111111,4,16
1,-1,0,1163,0.001515152,0,2.5,0.011111111,4.615384615,2
8,8,0,1001.25,0,2.875,12,0.088888889,90,10
2,-21,0,820,0.001515269,0,5,0.022222222,4.615384615,0
2,-6,0,1562,0.000349841,8,2,0.022222222,20,2
23,22,55.5,1048.826087,0.001282251,5.47826087,29,0.255555556,5.454545455,20
1,0,0,1339,0.001049196,48,1,0.011111111,6.666666667,2
5,4,3,1546.2,0.001747844,11.2,10.5,0.055555556,4,30
1,-30,0,1283,0.000582977,0,2.5,0.011111111,12,0
2,-3,0,1409.5,0.00287401,5.5,3,0.022222222,2.432432432,10
1,0,0,1339,0.000582932,14,1,0.011111111,12,4
31,29,0,1388.129032,0.000466418,18.51612903,41,0.344444444,15,53
1,-1,0,1233,0.000542678,1,1.5,0.023809524,6,0
2,-19,5,1440,0.00054272,0,2.5,0.047619048,6,0
21,15,0,1645.904762,0.000542762,11.52380952,27.5,0.5,6,34
6,2,0,1475.666667,0.000426489,23.16666667,7,0.142857143,7.636363636,19
4,2,0,1301,0.000426522,8,4,0.095238095,7.636363636,3
4,2,0,1677.75,0.000155123,4.5,7,0.095238095,21,15
2,-2,0,1295.5,0.000310222,9.5,4,0.047619048,10.5,5
2,2,0,930,0,3,2.5,0.047619048,42,2
3,2,0,1816,0.01189639,12,0,0.5,0.0591133,13
1,0,0,1816,0.001992966,45,0,0.166666667,0.352941176,35
1,1,0,1816,0,44,0,0.166666667,6,11
1,0,0,1816,0.011311687,5,0,0.166666667,0.062176166,2
4,-6,1.5,946,0.00838551,0.5,10,0.063492063,1.68,0
4,-2,21,1741,0.009832402,1.25,6,0.063492063,1.431818182,16
10,8,4.5,1172.6,0.00805189,3.6,19,0.158730159,1.75,4
2,1,4.5,1163,0.008053691,0,5,0.031746032,1.75,0
1,-3,0,1321,0.007048557,14,2.5,0.015873016,2,3
7,4,15,1548.285714,0.002128613,43.42857143,17.5,0.111111111,6.631578947,18
4,3,0,1125.75,0.007050134,7,8.5,0.063492063,2,0
1,0,0,1163,0.007051713,9,1.5,0.015873016,2,0
3,3,0,1480,0,13.33333333,7.5,0.047619048,63,12
6,2,0,1037,0.008381761,14.16666667,12,0.095238095,1.68,15
2,-9,44.5,1520,0.00481523,35,5,0.031746032,2.930232558,7
11,4,32,1538.090909,0.004480287,25.63636364,27.5,0.174603175,3.15,70
4,0,0,1335.25,0.008383635,1,9,0.063492063,1.68,3
1,-1,0,1719,0.004814151,31,2.5,0.015873016,2.930232558,6
3,-1,0,1083.333333,0.011058981,65,6.5,0.047619048,1.272727273,0
2,-2,0,1312,0.006575812,2.5,1,0.058823529,0.492753623,6
4,-5,3.5,1312,0.006433473,17.25,1,0.117647059,0.503703704,5
1,-1,3.5,1088,0.002575107,8,0,0.029411765,1.259259259,5
9,3,2.5,1312,0.006291107,8.666666667,0,0.264705882,0.515151515,12
6,4,13,1351.333333,0.006196378,6.666666667,2,0.176470588,0.523076923,11
2,0,0,1430,0.005529602,2,0,0.058823529,0.586206897,7
2,1,9.5,1088,0.001955361,5,0,0.058823529,1.658536585,5
1,-1,0,1761,0.007336827,6,1,0.029411765,0.441558442,5
1,0,0,1312,0.004624774,4,0,0.029411765,0.701030928,6
2,0,5.5,910,0.007146941,11,2,0.058823529,0.453333333,7
2,1,0,910,0.005387109,3,1,0.058823529,0.601769912,4
1,1,0,1799,0,4,0,0.029411765,34,17
1,0,0,1569,0.003194736,41,0,0.029411765,1.014925373,9
3,2,5.5,1135.333333,0.002116402,9,6,0.6,1.25,4
1,1,0,1331,0,4,1,0.2,5,2
1,-2,0,1152,0.002115283,13,2.5,0.2,1.25,0
1,1,0,285,0,7,0,1,1,1
1,-1,2.5,1250,0.013886626,7,1,0.014492754,0.404692082,2
3,2,37,1708.333333,0.00297425,6.333333333,3,0.043478261,1.890410959,12
7,4,1.5,1676.714286,0.013075356,5.714285714,7,0.101449275,0.429906542,25
1,0,0,1152,0.002974493,6,1.5,0.014492754,1.890410959,0
4,4,40,1545,0,2.75,4,0.057971014,69,33
2,-6,0,1463,0.001141646,1.5,2,0.028985507,4.928571429,1
1,-2,21.5,1463,0.002974735,6,1,0.014492754,1.890410959,0
3,-3,94,1418,0.002567446,4.666666667,3,0.043478261,2.19047619,6
8,1,49.5,1499.75,0,2.625,8,0.115942029,69,14
3,1,36.5,1585,0.001141553,3,3,0.043478261,4.928571429,9
1,-2,0,1923,0.004033244,3,1,0.014492754,1.393939394,49
2,-4,43.5,1243.5,0.001874949,1,2,0.028985507,3,0
2,-3,31.5,1794,0.013887758,5.5,3.5,0.028985507,0.404692082,2
6,2,98,1440.5,0.001263656,7.833333333,6.5,0.086956522,4.451612903,14
6,4,35,1518.333333,0.001874796,4.166666667,6,0.086956522,3,20
7,3,40,1597.428571,0,8.857142857,7,0.101449275,69,8
3,2,0,1794,0.01262832,17.33333333,3,0.043478261,0.44516129,25
4,1,57,1505.25,0.001141459,3,4,0.057971014,4.928571429,7
5,-2,43,1697.8,0.01344086,5.2,5,0.072463768,0.418181818,16
6,4,0,1009.333333,0.002651702,7.5,9,0.230769231,1.209302326,9
2,0,0,899,0.002467004,4.5,3,0.076923077,1.3,3
2,1,0,899,0.002467308,6.5,3,0.076923077,1.3,3
1,-5,0,899,0,7,1.5,0.038461538,26,10
6,4,7.5,899,0.002651048,9.333333333,9,0.230769231,1.209302326,7
1,-5,0,899,0.003143879,2,1.5,0.038461538,1.019607843,0
2,-4,5,899,0.002651375,6,3,0.076923077,1.209302326,0
6,6,16.5,1561,0,16.5,9,0.230769231,26,21
1,0,11,1156,0.001316722,0,2.5,0.071428571,1.076923077,1
1,-1,0,921,0.000658428,6,2.5,0.071428571,2.153846154,5
1,1,0,1024,0,5,2.5,0.071428571,14,0
2,-2,0,1263,0.000405227,7,3,0.142857143,3.5,6
4,3,0,1063.75,0.000405268,2.75,6,0.285714286,3.5,6
1,0,0,1355,0.000101327,1,1.5,0.071428571,14,3
2,1,0,1649,0.001417722,1,5,0.142857143,1,3
1,0,0,1156,0.001417865,7,2.5,0.071428571,1,0
1,0,1.5,1024,0,3,1.5,0.071428571,14,1
1,1,0,1941,0,16,0,0.5,2,1
1,0,0,1941,0.000596374,23,0,0.5,0.8,4
14,10,0,1922,0.003386005,100.1428571,0,0.264150943,17.66666667,3
4,3,0,1922,0.012318029,3.75,0,0.075471698,4.818181818,0
1,-8,0,1922,0.011210762,2,0,0.018867925,5.3,1
4,2,0,1922,0.001694915,90,0,0.075471698,35.33333333,1
6,-8,0,1922,0.003382187,59.66666667,0,0.113207547,17.66666667,23
2,1,0,1922,0.008426966,11,0,0.037735849,7.066666667,0
1,-9,0,1922,0.005061867,209,0,0.018867925,11.77777778,2
9,7,1.5,1922,0.008417508,5.555555556,0,0.169811321,7.066666667,6
2,2,0,1922,0,59,0,0.037735849,53,3
10,4,4.5,1922,0.003378378,117.9,0,0.188679245,17.66666667,14
2,0,9.5,454,0.001293326,1,2,0.25,0.533333333,0
2,1,0,454,0.001293438,16.5,0,0.25,0.533333333,0
1,1,28.5,1427,0,0,0,0.125,8,0
1,0,0,1357,0.001293549,0,0,0.125,0.533333333,0
1,0,0,1427,0,3,0,0.125,8,5
1,0,0,1427,0.001078051,2,0,0.125,0.64,1
1,1,0,884,0,2,0,0.333333333,3,2
2,1,0,1188,0.000309674,7.5,0,0.666666667,1.2,7
2,-1,171,1774,0.169892473,25.5,3,0.048780488,0.047180667,71
7,7,0,1671.571429,0,8,12.5,0.170731707,41,86
1,-2,0,1883,0.16741639,12,2.5,0.024390244,0.047897196,2
4,3,0,1627,0.008813161,5.25,10,0.097560976,0.911111111,5
3,0,6,1563.333333,0.167449139,2.333333333,7.5,0.073170732,0.047897196,14
3,1,0,1876,0.141948738,24.33333333,7.5,0.073170732,0.05651275,83
2,0,15,1952,0.09853229,74,5,0.048780488,0.08142999,543
1,-2,3.5,1005,0.008325171,3,0,0.024390244,0.964705882,1
3,-1,0,1686.666667,0.009496769,4.666666667,0,0.073170732,0.845360825,20
4,2,98,1521.5,0.184580809,23.5,5,0.097560976,0.043409211,23
1,-2,0,1952,0.012333594,34,2.5,0.024390244,0.650793651,133
3,2,75,1342,0.168165819,10,6,0.073170732,0.047674419,8
2,1,0,1952,0.051967117,52.5,5,0.048780488,0.154425612,366
3,-4,0,1471.666667,0.000489812,5.666666667,2.5,0.073170732,16.4,22
2,0,0,1845,0.18432369,7.5,4,0.048780488,0.043478261,2
1,-5,0,1560,0.487933954,8,1.5,0.023255814,0.037310195,19
6,6,0,1929.666667,0,35.83333333,4.5,0.139534884,43,200
7,3,10,1932.285714,0.218112245,43,6,0.162790698,0.083820663,47
1,-1,0,1953,0.442136499,9,0,0.023255814,0.041227229,14
2,1,91.5,1949.5,0.422603902,12.5,0,0.046511628,0.043151029,66
4,2,0,1923,0.217779668,77.5,6.5,0.093023256,0.083984375,156
1,-6,15.5,1850,0.228644284,27,2.5,0.023255814,0.079925651,57
5,2,9.5,1917.8,0.323005093,118,5.5,0.11627907,0.056504599,180
6,3,91,1623.333333,0.485175773,6.333333333,14,0.139534884,0.037538193,70
3,2,3,1915.333333,0.286624204,28.33333333,2.5,0.069767442,0.063703704,43
1,-4,7.5,1953,0.398175647,48,0,0.023255814,0.045817794,27
2,-4,0,1921.5,0.190851064,10.5,3,0.046511628,0.095875139,34
1,0,36,1948,0.279949023,26,2.5,0.023255814,0.065250379,10
3,2,0,1612.333333,0.450635593,11,7.5,0.069767442,0.040432534,63
5,5,0,1435.2,0,3.8,5,1,5,9
1,-3,0,264,0.005564116,39,2.5,0.045454545,0.676923077,1
1,-1,0,603,0.00214298,12,2.5,0.045454545,1.76,3
2,0,0,777,0.004540003,40,5,0.090909091,0.830188679,0
2,0,0,777,0.004540781,10,5,0.090909091,0.830188679,6
2,2,0,603,0,10.5,5,0.090909091,22,7
1,-2,4,1087,0.004538448,9,2.5,0.045454545,0.830188679,3
3,1,0,983.6666667,0.004539226,11.33333333,7.5,0.136363636,0.830188679,0
2,-1,0,777,0.003427592,4.5,5,0.090909091,1.1,13
4,3,17.5,748,0.005565068,38.5,10,0.181818182,0.676923077,4
3,2,0,603,0.00342818,8.333333333,7.5,0.136363636,1.1,0
1,0,0,1087,0.005991099,8,2.5,0.045454545,0.628571429,4
3,0,15.5,1712,0.016669487,4,0,0.12,0.253807107,22
1,-1,14.5,1496,0.002371274,4,0,0.04,1.785714286,0
1,0,5,1496,0.007788689,16,0,0.04,0.543478261,13
2,0,16,1269,0.001355243,8,1,0.08,3.125,4
3,3,28,1484.333333,0,10.66666667,3,0.12,25,6
2,-1,1.5,1269,0.001355473,5,0,0.08,3.125,2
3,1,0,1640,0.001355702,8.666666667,1,0.12,3.125,6
1,0,13.5,1437,0.000593321,0,1,0.04,7.142857143,2
3,2,19.5,1501.666667,0.012017603,6.666666667,0,0.12,0.352112676,49
2,1,0,1503,0.001101695,8,3,0.08,3.846153846,3
1,-2,25.5,1712,0.017681895,4,0,0.04,0.23923445,12
1,-2,30,1437,0.000593421,2,1,0.04,7.142857143,0
1,0,0,1496,0.002370872,45,1,0.04,1.785714286,22
1,0,0,1496,0.011765702,7,0,0.04,0.35971223,1
31,26,0,1189.354839,0.000719528,17.58064516,46.5,0.861111111,7.2,26
5,5,0,1263.6,0,8.2,7.5,0.138888889,36,8
18,16,0,907.8333333,0.000879189,6.5,18,0.418604651,5.058823529,30
3,2,0,1102,0.00098242,6.333333333,4.5,0.069767442,4.526315789,0
2,-9,0,838,0.00087928,0.5,2,0.046511628,5.058823529,0
11,9,1.5,831.9090909,0.000724188,9.818181818,12.5,0.255813953,6.142857143,12
3,3,0,1785,0,4.333333333,7.5,0.069767442,43,14
1,-17,6.5,1102,0.000982521,3,1,0.023255814,4.526315789,0
2,-1,15,482,0.000465646,2,2,0.046511628,9.555555556,0
2,0,13,717.5,0.000465598,34,3.5,0.046511628,9.555555556,3
1,-2,4,799,0.000982318,5,2.5,0.023255814,4.526315789,2
3,2,10,1180,0.003294185,9,4.5,0.103448276,2.52173913,4
1,0,0,1289,0.003295129,5,1.5,0.034482759,2.52173913,0
1,0,0,1289,0.003296073,29,1.5,0.034482759,2.52173913,0
1,-1,0,1292,0.003297018,2,1.5,0.034482759,2.52173913,0
3,3,0,1278,0,5.666666667,4.5,0.103448276,29,5
2,-2,0,1290,0.003297964,1,3,0.068965517,2.52173913,1
4,2,0,1278,0.00329891,3,6,0.137931034,2.52173913,2
2,1,0,1290,0.003299857,8,3,0.068965517,2.52173913,0
1,0,0,1503,0.002583238,3,1.5,0.034482759,3.222222222,1
4,-1,0,1385.75,0.001866743,4.5,6,0.137931034,4.461538462,6
1,-3,0,1290,0.002583979,15,1.5,0.034482759,3.222222222,0
1,-2,0,1131,0.003293242,2,1.5,0.034482759,2.52173913,0
5,2,0,1287.6,0.001436369,6.4,7.5,0.172413793,5.8,5
8,8,0,1525,0,81.5,20,1,8,21
3,2,0,1295,0.007409518,25.66666667,0,0.75,0.153846154,55
1,1,0,990,0,21,2.5,0.25,4,15
2,2,0,1003,0,7.5,3,1,2,4
2,2,0,1824,0,1,5,0.4,5,0
3,1,0,1328,0,6,3,0.6,5,0
1,-1,95,1465,0.003031138,45,2.5,0.125,0.242424242,14
2,1,0,1465,0.002066875,39,5,0.25,0.355555556,15
3,3,120,1726,0,5.666666667,7.5,0.375,8,15
1,0,85,1465,0.005510654,23,2.5,0.125,0.133333333,6
1,-2,0,1726,0.00096463,20,2.5,0.125,0.761904762,6
1,1,0,645,0,1,0,1,1,2
1,1,0,1708,0,1,1,0.083333333,12,12
2,-1,0,1708,0.00155311,4,2,0.166666667,0.52173913,4
1,-1,0,892,0.002025658,1,1,0.083333333,0.4,0
1,-3,0,1334,0.002025385,4,1,0.083333333,0.4,0
4,3,0,1504,0.002025522,9.5,4,0.333333333,0.4,36
3,2,0,1708,0.001181794,3.666666667,3,0.25,0.685714286,8
16,13,10.5,1799.0625,0,17.625,24,0.666666667,24,33
3,3,0,1660,0,3,4.5,0.125,24,4
5,-11,18.5,1653.8,0.000270124,27,7.5,0.208333333,16,26
1,-2,0,507,0,4,1.5,0.1,10,0
3,0,2.5,475.3333333,0,1,7.5,0.3,10,0
2,1,2.5,1419.5,0.001805054,45,3.5,0.2,4,19
1,0,0,1946,0,6,1,0.1,10,1
3,3,0,51,0,315.6666667,7.5,0.3,10,0
4,2,1,1106.5,0.000951022,17.5,0,0.093023256,3.583333333,3
6,5,8,936,0.000951475,2.166666667,0,0.139534884,3.583333333,1
1,0,6.5,1372,0.000792959,14,0,0.023255814,4.3,2
1,-1,0,964,0.000793021,10,0,0.023255814,4.3,0
2,0,0,899.5,0.000594813,4,0,0.046511628,5.733333333,1
2,-1,0,1372,0.000198287,4,0,0.046511628,17.2,3
3,-2,0,975,0.000198303,0.333333333,0,0.069767442,17.2,3
5,4,0,895.6,0.000198318,2.8,0,0.11627907,17.2,4
1,1,0,1372,0,3,0,0.023255814,43,1
3,2,0,1154,0.000951324,0,0,0.069767442,3.583333333,0
3,0,2.5,1100,0.00019835,0,0,0.069767442,17.2,0
2,0,2,1045,0.000951098,3.5,0,0.046511628,3.583333333,0
3,2,0,1372,0.000198365,-0.333333333,0,0.069767442,17.2,1
1,-2,4,718,0.000951249,49,0,0.023255814,3.583333333,0
1,-5,2,1372,0.000951399,7,0,0.023255814,3.583333333,0
1,-2,4,718,0.000198334,4,0,0.023255814,17.2,0
2,-2,2,1372,0.000950947,1,0,0.046511628,3.583333333,0
2,1,3.5,1372,0.000951173,0.5,0,0.046511628,3.583333333,0
1,1,0,1703,0,22,1.5,1,1,8
2,-1,0,1938,0.020376933,7,5,0.028571429,0.553359684,3
3,1,0,1727,0.030178658,4.666666667,7.5,0.042857143,0.373333333,1
3,1,0,1931.666667,0.017641373,18.66666667,7.5,0.042857143,0.639269406,16
2,-2,0,1938,0.01579117,8.5,5,0.028571429,0.714285714,17
6,6,0,1897.333333,0,3,15,0.085714286,70,55
4,-2,0,1938,0.015793715,9.5,10,0.057142857,0.714285714,28
6,2,0,1938,0.014587363,5.333333333,15,0.085714286,0.773480663,29
4,-1,0,1938,0.014186684,8,10,0.057142857,0.795454545,18
1,-5,0,1919,0.005404969,6,2.5,0.014285714,2.089552239,1
5,3,0,1875,0.022463768,8.4,12.5,0.071428571,0.501792115,33
2,-1,0,1938,0.012417352,5,5,0.028571429,0.909090909,2
6,-2,0,1816.333333,0.030651649,13.16666667,15,0.085714286,0.367454068,13
3,0,0,1938,0.008790323,13.66666667,7.5,0.042857143,1.28440367,61
3,-2,0,1639,0.022460151,9.333333333,7.5,0.042857143,0.501792115,51
2,0,0,1938,0.020856821,10.5,5,0.028571429,0.540540541,14
5,3,0,1938,0.012899065,8,12.5,0.071428571,0.875,26
2,-1,0,1630,0.029217643,4,5,0.028571429,0.385674931,4
3,2,0,1938,0.005646072,10,7.5,0.042857143,2,42
8,5,0,1842.5,0.030173801,5,20,0.114285714,0.373333333,12
2,0,0,702,0.006160372,1,5,0.333333333,0.06557377,0
2,1,0,871.5,0.003299219,39.5,5,0.333333333,0.12244898,26
1,0,152.5,702,0.002626086,197,0,0.166666667,0.153846154,6
1,1,0,1041,0,74,0,0.166666667,6,26
2,-1,11,1142.5,0.003507933,1.5,0,0.333333333,0.136363636,10
3,2,0,1291,0,19.66666667,2.5,0.5,6,52
1,1,0,990,0,3,0,0.166666667,6,0
1,-3,0,1717,0.192426584,1,0,0.083333333,0.096385542,17
1,0,0,1717,0.316923077,37,0,0.083333333,0.058252427,22
1,0,0,1717,0.255007704,7,0,0.083333333,0.072507553,27
4,0,0,1717,0.030959752,23.5,6,0.333333333,0.6,72
1,0,0,1717,0.234567901,7,0,0.083333333,0.078947368,12
4,4,0,1717,0,9,6,0.333333333,12,72
2,-2,4,1547,0.111127553,16,2,0.039215686,0.135818908,16
2,-1,0,1880.5,0.066775244,12,2.5,0.039215686,0.22616408,89
3,0,77,1515,0,18.33333333,4.5,0.058823529,51,12
3,-3,73.5,1800,0.053317536,10.33333333,3,0.058823529,0.283333333,79
6,2,21,1864.666667,0.048740741,9.333333333,10.5,0.117647059,0.310030395,47
3,1,0,1491.333333,0,6.333333333,3,0.058823529,51,26
5,2,0,1470.4,0.001335312,6.4,11,0.098039216,11.33333333,81
4,0,0,1503.75,0.034983694,9.25,4,0.078431373,0.43220339,30
4,-5,0,1628.75,0.034697509,21.5,5.5,0.078431373,0.435897436,5
4,0,23,1879.25,0.035714286,14.5,6,0.078431373,0.423236515,165
2,2,0,1882,0,33,2,0.039215686,51,0
9,4,0,1628.333333,0.022693563,15,15,0.176470588,0.666666667,128
4,2,14,1820.5,0.103167555,3.75,4,0.078431373,0.146341463,13
1,-1,0,750,7.73E-05,1,1.5,0.05,20,0
2,2,3.5,453.5,0,1,3,0.1,20,0
3,1,0,660.3333333,0,0.666666667,4.5,0.15,20,0
2,0,0,615.5,7.73E-05,1,3,0.1,20,0
2,1,0,481,7.73E-05,0,3,0.1,20,0
1,0,0,238,7.73E-05,2,1.5,0.05,20,0
2,1,17,481,0,0,3,0.1,20,0
2,-1,3,710,0,4,3,0.1,20,1
1,0,0,750,7.73E-05,0,1.5,0.05,20,0
1,-1,2.5,566,7.73E-05,0,1.5,0.05,20,0
1,-1,0,481,0,0,1.5,0.05,20,0
2,1,0,750,7.72E-05,1.5,3,0.1,20,2
13,-5,0,825.1538462,0.027474463,4.153846154,19.5,0.26,0.641025641,0
18,15,16.5,1142,0.026250881,1.777777778,27,0.36,0.67114094,3
2,2,0,1833.5,0,0.5,0,0.04,50,0
3,-2,12.5,1389.666667,0.003705011,1,4.5,0.06,4.761904762,19
3,2,9,1608,0.026260134,1.333333333,4.5,0.06,0.67114094,0
5,1,50,1435.4,0,14.2,7.5,0.1,50,8
1,0,0,1953,0.005818054,7,0,0.02,3.03030303,41
1,-2,0,1841,0.005820106,0,0,0.02,3.03030303,0
